94;97;80;16;16
86;8;57;5;13
49;51;28;62;62
17;77;19;71;54
70;72;31;69;47
83;86;95;29;4
92;71;32;45;45
55;89;81;5;52
62;98;54;5;90
19;75;64;63;61
71;72;75;3;3
78;97;35;3;87
34;78;77;38;56
32;5;10;3;3
65;25;67;80;81
49;95;96;22;92
60;30;6;8;63
2;23;99;61;61
19;5;63;84;84
22;90;33;57;57
27;29;8;38;7
54;80;91;56;4
22;87;37;21;21
76;85;67;57;15
94;71;99;13;93
10;70;81;58;96
38;43;46;37;31
86;76;17;60;94
76;89;80;75;1
21;8;59;33;5
33;31;46;34;34
90;64;72;79;66
10;79;21;26;26
47;48;51;16;57
69;66;1;10;64
76;1;51;35;35
41;57;4;93;30
37;75;29;43;43
59;85;49;94;48
60;21;82;48;8
73;53;69;52;14
74;17;65;59;58
63;96;64;71;71
25;80;8;93;93
27;82;80;60;84
30;71;86;56;56
94;49;96;22;77
43;56;5;19;19
31;24;85;64;64
57;37;52;59;14
73;90;69;86;61
44;28;4;48;9
52;57;9;37;43
97;13;46;94;70
41;19;47;52;88
62;24;23;37;37
87;79;63;12;56
50;89;72;79;79
92;23;96;69;77
70;82;92;5;29
25;55;74;75;75
87;40;35;68;20
69;40;25;68;78
59;2;57;91;62
71;55;63;46;46
44;14;33;80;80
72;63;58;67;22
73;12;85;32;32
49;59;57;73;73
57;2;60;9;58
72;15;22;3;3
61;39;67;33;33
30;45;82;72;98
76;90;51;75;75
85;10;18;72;67
86;60;4;51;69
84;27;47;55;65
98;50;81;51;51
76;28;78;8;1
91;53;70;39;82
50;38;64;52;6
64;82;4;30;78
52;27;39;13;20
50;6;27;63;69
86;69;41;62;62
31;34;93;90;90
18;63;44;13;8
20;73;55;62;69
83;96;67;75;89
75;46;2;45;11
15;66;71;74;74
57;54;2;66;25
3;56;34;74;28
69;77;8;63;38
17;43;7;61;61
1;50;36;46;20
42;96;7;27;34
65;5;69;74;99
3;81;84;65;28
72;97;49;5;83
63;84;51;9;90
99;96;56;66;10
44;57;29;59;6
99;59;4;58;89
99;92;74;60;14
73;65;78;15;97
58;5;21;91;91
94;33;61;19;46
90;62;4;82;58
93;3;99;68;43
79;21;73;95;95
94;88;92;50;50
79;39;1;86;56
25;8;56;23;23
17;87;4;7;74
38;44;46;35;31
1;73;40;33;69
4;9;94;96;96
50;1;57;17;61
75;40;19;26;33
19;92;77;76;69
58;86;35;1;1
48;52;24;18;2
43;32;57;83;67
27;65;10;41;59
74;66;22;54;72
82;50;48;59;59
71;63;42;88;59
53;39;3;44;45
67;89;88;10;43
85;58;37;14;14
48;20;33;16;16
76;94;64;19;85
87;85;56;59;68
65;90;64;42;42
46;58;53;19;1
88;26;94;98;66
86;23;46;99;99
63;70;95;23;72
91;46;72;40;40
92;14;48;94;76
26;64;99;15;15
50;74;65;58;31
16;11;98;62;62
35;78;3;77;92
4;7;53;72;59
58;74;47;57;7
91;2;69;85;32
5;36;67;62;46
45;81;61;14;14
15;9;90;2;2
46;89;56;53;58
48;64;84;55;62
17;24;28;52;52
42;58;36;17;75
70;39;78;60;60
1;90;26;54;54
18;28;77;94;91
24;67;56;71;73
19;6;37;50;50
88;46;2;35;39
6;73;60;61;37
16;99;40;42;42
78;62;2;41;41
28;75;44;60;8
24;77;6;59;51
39;3;44;27;52
20;83;35;10;88
54;22;16;60;60
70;33;87;3;19
76;96;32;81;5
97;34;32;74;76
46;80;17;69;69
32;97;96;84;9
43;51;15;26;93
23;42;70;87;87
20;11;38;79;51
66;84;50;94;94
57;12;49;60;68
16;20;76;85;85
38;88;1;32;32
69;53;98;20;5
75;12;51;53;70
76;32;11;18;18
29;23;51;53;53
55;53;30;13;56
54;31;7;80;80
57;53;41;32;81
70;65;23;3;58
38;5;31;54;49
8;79;50;15;72
70;61;14;74;45
51;64;65;87;2
9;36;57;71;75
52;59;64;20;20
24;79;51;1;1
84;60;68;58;9
37;15;55;36;36
42;31;60;6;6
87;28;72;26;85
74;4;50;49;49
58;59;20;1;39
38;40;34;59;59
30;92;11;1;1
57;67;12;81;62
59;12;73;89;70
39;73;81;67;63
61;40;30;4;75
28;33;16;86;86
54;79;59;57;6
34;5;43;98;98
34;79;4;27;27
7;8;31;66;66
22;2;13;70;70
67;63;72;70;51
52;55;19;18;18
86;26;66;35;35
5;34;46;23;61
10;75;28;68;17
96;58;13;99;31
8;72;90;67;67
66;41;62;85;85
48;29;9;69;63
90;10;27;55;7
97;23;44;96;96
63;41;1;83;98
69;84;97;61;10
82;61;11;81;44
48;3;51;32;85
46;59;5;64;36
9;25;69;58;59
84;28;3;37;64
83;81;66;20;20
66;87;13;80;54
27;19;95;49;68
78;61;39;62;26
81;11;50;94;94
70;71;95;81;16
62;1;77;87;37
82;80;94;92;16
81;5;51;72;97
18;54;56;41;53
54;19;26;9;69
10;11;16;31;62
1;19;60;71;65
24;86;1;98;98
79;31;56;73;1
8;43;96;84;84
97;63;93;7;52
20;88;79;75;55
57;55;19;1;25
47;36;7;78;78
67;74;66;12;39
81;28;93;3;83
54;6;2;98;73
42;63;33;98;98
43;89;7;63;57
6;45;42;32;28
55;88;19;99;93
90;70;99;62;12
51;75;81;3;13
33;37;73;19;98
24;30;41;57;50
41;79;55;12;49
33;94;86;11;11
50;41;23;1;1
18;24;86;63;68
64;41;50;25;69
86;92;75;63;9
17;84;67;83;52
7;89;9;62;15
80;56;94;82;15
17;85;78;67;59
12;9;44;52;52
80;94;8;4;4
7;18;10;77;77
81;64;43;31;65
7;68;75;15;15
56;65;69;35;87
81;28;51;5;5
94;42;7;74;98
65;80;99;82;22
62;97;79;65;6
30;60;70;58;4
66;43;63;40;40
33;64;73;48;36
5;78;79;2;14
22;83;43;59;36
16;44;41;66;78
17;43;14;80;80
92;22;5;19;19
13;41;90;97;89
40;41;44;52;59
58;8;17;11;63
62;52;80;64;88
63;97;5;31;31
80;9;79;91;41
31;42;12;44;39
87;62;16;84;51
86;54;73;78;59
90;57;72;10;71
65;5;11;12;12
56;85;42;30;35
94;92;99;14;1
64;51;66;11;92
76;38;81;62;7
78;84;53;57;57
84;3;5;17;83
57;71;6;46;51
15;86;87;44;74
59;43;38;2;41
95;45;30;97;97
62;39;26;97;97
61;82;2;94;19
77;54;97;96;96
90;77;80;79;28
61;51;65;54;18
48;85;6;25;9
10;86;60;70;98
52;46;51;86;6
5;4;85;41;34
20;66;85;88;65
58;7;92;15;15
80;53;10;2;70
37;12;32;39;39
90;80;4;76;77
15;21;96;24;24
86;39;29;66;54
95;43;11;97;14
28;40;8;41;41
6;2;40;98;98
73;56;37;65;71
86;71;2;97;41
50;75;64;52;8
87;83;92;44;44
71;73;47;4;36
14;64;72;51;57
38;28;34;20;3
70;61;53;97;97
86;54;40;74;37
38;28;39;97;73
36;98;81;57;40
84;79;42;58;45
82;39;3;90;90
26;33;88;6;10
28;75;1;93;92
80;82;71;29;8
61;19;92;28;28
64;61;49;96;8
31;99;32;43;43
71;64;4;25;76
54;44;47;98;46
25;23;67;85;49
78;28;50;86;67
44;70;96;16;51
50;93;46;97;41
41;11;80;35;77
84;63;27;92;91
93;68;84;11;56
48;81;26;55;55
62;10;30;71;27
89;58;14;69;54
94;2;53;60;60
39;3;2;96;96
77;75;60;12;2
5;10;68;59;59
59;70;29;46;35
31;83;97;11;11
13;61;47;48;48
43;82;76;16;77
3;54;50;10;10
50;34;84;87;87
54;23;52;6;45
63;16;66;27;89
74;71;36;67;67
19;11;33;10;10
93;3;69;88;35
52;66;76;15;64
78;99;41;23;23
74;65;12;99;83
8;85;89;71;38
67;81;41;95;95
34;77;2;72;72
6;18;88;16;49
73;74;27;68;61
80;66;50;8;60
42;26;31;3;33
24;18;50;55;55
7;33;48;5;98
15;38;24;28;67
18;62;61;65;43
27;97;15;78;78
92;65;59;13;13
96;9;77;12;12
13;12;38;20;24
89;8;58;60;10
3;21;13;56;56
76;87;5;85;23
5;76;92;91;27
96;86;84;92;35
51;55;24;92;92
45;49;34;50;14
28;86;81;12;12
57;30;75;79;2
3;51;63;26;55
27;29;55;97;6
50;46;36;16;16
60;85;72;5;5
69;95;2;53;72
78;28;90;96;96
6;79;68;82;38
47;49;68;9;92
7;21;65;14;63
91;24;30;54;56
91;14;62;33;88
27;61;86;81;87
21;82;69;78;78
52;90;15;74;84
24;25;30;21;5
3;52;48;95;95
56;15;74;68;54
4;49;55;81;81
48;40;93;42;42
35;86;46;55;13
90;41;93;95;95
94;63;87;50;6
58;30;87;13;57
51;53;10;85;85
61;57;96;80;3
85;91;34;84;84
19;9;41;34;34
18;79;57;62;81
42;68;26;53;53
85;33;97;81;94
81;37;11;80;88
54;35;55;47;13
5;1;16;37;70
71;43;4;47;60
65;80;78;61;22
1;72;51;82;43
3;81;80;4;4
12;49;66;92;92
78;31;39;73;67
38;57;51;93;49
84;80;93;38;8
27;96;85;40;81
64;50;55;2;27
75;4;65;22;77
1;33;66;98;98
14;90;32;77;77
74;78;8;27;27
40;3;92;43;43
94;14;63;73;80
21;99;53;20;20
47;5;86;85;45
3;4;32;23;23
77;91;61;20;84
96;8;67;52;89
82;23;92;37;37
61;96;85;6;6
66;18;94;68;9
1;63;67;24;76
22;39;21;58;79
11;85;51;95;17
44;68;65;9;45
36;98;87;6;85
91;53;51;88;5
12;85;65;94;62
84;1;79;20;71
22;43;42;75;28
63;69;82;5;5
35;72;37;25;18
70;77;99;89;19
26;48;44;57;2
48;94;82;8;74
13;5;44;46;45
93;73;79;40;38
56;84;83;39;7
96;71;63;34;98
89;37;64;95;95
81;75;83;18;4
76;59;73;64;22
38;75;13;82;77
80;40;56;3;70
2;73;72;81;81
59;5;68;84;70
40;85;10;91;98
44;3;32;41;29
28;68;12;37;37
15;71;91;11;29
44;5;82;15;15
74;27;64;8;8
64;15;18;55;16
62;35;41;2;67
24;34;97;63;32
43;55;84;72;72
89;79;45;16;86
70;13;52;97;37
58;66;69;9;32
79;31;98;34;82
93;7;71;68;61
6;45;49;59;59
5;16;97;28;28
13;66;48;61;49
20;78;65;87;87
30;76;22;53;96
4;69;60;61;91
26;71;56;37;37
74;8;48;78;92
32;96;95;5;75
56;86;16;84;64
92;44;43;1;93
75;27;91;98;9
69;70;32;9;57
52;62;27;38;38
80;75;26;71;4
22;68;58;4;91
71;40;49;35;35
45;62;34;86;86
5;91;94;49;10
25;43;94;14;14
57;80;53;14;81
14;82;62;90;90
14;96;35;75;75
73;92;23;91;25
90;27;57;23;23
95;23;54;5;5
94;22;12;91;1
22;80;59;67;78
33;22;47;86;86
69;60;79;1;31
66;94;2;84;28
40;92;90;58;2
28;36;83;75;75
50;78;47;1;24
17;77;16;36;36
64;18;61;63;6
17;96;20;38;74
16;80;86;5;5
80;47;10;78;55
20;72;33;8;8
17;19;24;22;5
54;89;8;77;22
6;82;59;50;81
78;3;53;4;4
13;11;49;43;43
9;6;7;93;62
51;2;84;21;21
71;26;19;63;21
34;51;88;74;72
96;73;81;38;38
89;67;45;50;50
71;23;93;66;66
78;44;2;88;58
39;89;81;43;98
4;7;97;50;1
45;13;22;11;6
38;88;64;92;92
86;9;87;82;28
41;47;50;59;59
75;56;73;19;30
79;41;70;35;27
85;61;83;98;43
24;74;58;3;72
6;68;59;25;25
70;43;4;28;44
89;54;52;83;83
81;44;9;11;29
75;51;84;21;60
26;30;32;72;80
10;59;27;94;94
64;86;99;14;76
98;17;97;96;7
27;19;6;10;10
74;31;85;89;89
42;99;58;70;83
6;76;49;44;44
77;48;40;4;74
94;90;68;42;6
80;88;87;5;5
99;20;86;8;2
10;63;41;46;65
80;16;64;95;40
46;30;45;29;6
95;93;87;34;78
79;76;13;67;41
57;13;96;55;55
73;53;71;34;13
6;60;27;80;80
9;80;43;18;54
38;10;25;81;35
79;40;66;24;30
77;65;44;6;87
8;3;37;78;78
3;64;48;68;30
87;65;33;32;32
2;79;77;91;30
61;48;66;31;4
34;62;46;88;64
23;86;54;76;88
54;45;5;33;40
84;57;48;1;65
96;89;23;42;80
52;30;44;5;58
71;60;37;95;43
88;11;99;71;13
31;72;93;84;92
8;76;71;87;43
65;50;38;7;56
6;30;77;42;11
17;9;77;25;25
61;89;52;26;44
82;26;2;61;60
75;65;39;99;99
52;43;25;40;40
99;40;2;91;71
18;78;96;91;91
90;82;1;47;53
89;73;19;92;60
97;15;67;28;38
30;94;57;41;54
39;17;35;29;29
93;88;60;82;22
22;68;85;77;93
56;82;72;87;18
55;91;76;9;62
1;64;43;99;93
65;51;75;15;64
81;12;43;78;65
60;7;62;54;24
64;52;82;12;87
60;77;78;59;59
57;70;67;18;1
73;86;91;51;14
23;3;14;2;89
1;93;73;88;27
96;67;53;39;76
5;49;65;78;52
2;66;90;6;6
85;83;13;5;84
79;23;82;74;57
6;14;22;28;28
81;69;50;37;37
83;22;96;88;88
94;60;70;11;80
89;10;37;2;2
6;14;37;79;58
15;47;81;97;96
59;12;95;65;90
24;50;42;4;5
46;45;88;73;25
19;75;6;79;76
77;74;9;60;91
9;83;23;53;12
31;59;89;52;64
97;21;58;55;99
74;18;72;87;87
24;81;56;80;80
32;63;51;37;84
67;44;86;21;14
7;10;65;67;30
68;25;34;36;49
63;56;82;10;10
82;26;20;18;18
40;78;14;72;27
43;70;6;54;55
37;51;31;8;50
15;57;33;50;67
17;3;67;34;58
21;87;35;17;17
80;6;63;75;34
26;46;1;44;44
62;37;86;83;5
80;31;48;17;17
5;48;80;96;74
87;90;65;7;42
96;93;61;51;51
51;62;88;96;96
83;42;61;3;90
16;69;38;67;71
4;38;73;69;86
93;25;60;19;19
45;97;86;42;30
73;27;87;44;44
10;65;72;28;37
99;40;38;21;21
9;67;7;12;12
12;43;84;11;62
44;88;25;94;94
62;79;29;68;69
39;28;85;33;63
6;88;4;28;9
63;91;83;17;9
17;74;38;97;60
32;48;90;60;60
3;5;95;52;52
78;53;43;74;65
42;62;96;40;53
55;86;9;79;79
14;48;56;43;49
24;56;43;6;14
36;38;26;57;57
41;63;11;23;23
94;6;52;87;61
77;56;41;72;72
74;70;79;15;44
41;78;94;19;42
73;40;68;12;12
11;33;12;46;1
48;35;61;67;67
83;43;16;85;76
25;40;60;72;12
65;56;24;33;75
21;80;13;75;75
31;2;80;82;57
72;15;81;55;55
75;20;52;79;83
58;41;38;4;45
75;7;47;18;18
62;88;51;95;95
77;55;12;28;28
27;81;11;21;21
42;52;72;77;74
67;61;49;48;12
43;84;63;54;54
30;53;99;93;17
9;58;25;53;56
36;28;62;11;11
17;25;21;35;35
96;69;22;87;80
49;48;13;34;42
58;40;13;87;4
97;86;10;21;21
57;17;68;47;2
68;65;74;53;44
58;22;86;85;73
78;49;8;83;97
80;74;82;95;23
98;68;22;76;96
1;37;36;54;54
81;20;56;25;11
45;90;85;84;46
96;73;52;55;55
61;95;58;5;81
71;89;94;7;42
28;57;94;6;79
64;62;17;3;55
93;26;61;21;21
69;92;63;47;47
31;47;45;42;12
49;53;64;2;30
20;84;4;59;59
53;2;39;45;62
48;98;29;46;46
60;2;47;62;71
72;57;19;77;84
53;20;9;76;76
81;6;66;26;87
66;13;33;60;65
18;70;76;64;87
42;68;10;56;58
42;1;18;27;41
7;62;27;22;57
47;19;1;53;27
71;99;41;87;87
92;4;89;15;94
41;5;24;43;43
13;21;20;77;77
51;68;6;78;49
13;53;5;86;86
51;69;89;49;49
33;84;48;34;57
47;99;68;86;86
86;25;9;23;98
38;39;14;36;5
30;23;63;7;26
77;3;8;89;89
89;90;47;85;85
14;75;84;64;57
84;45;80;79;18
13;45;49;53;38
57;13;60;48;72
10;11;7;69;69
72;50;79;29;2
45;6;32;77;77
82;84;21;92;60
12;66;64;82;94
93;59;62;86;69
87;94;33;92;44
3;73;98;30;30
3;14;56;9;65
13;65;12;94;94
27;47;73;48;48
50;88;39;40;40
29;17;70;36;36
57;98;7;79;79
84;99;1;96;20
71;38;91;1;75
49;38;57;47;10
20;60;51;35;79
18;80;47;64;81
4;13;55;15;15
56;76;91;84;17
1;75;81;54;35
46;8;47;20;44
98;94;96;93;93
70;64;5;72;98
32;87;43;18;18
92;27;97;77;1
19;22;98;21;21
85;40;61;7;83
82;68;20;65;65
1;82;22;32;32
93;71;48;78;83
2;80;94;6;6
79;31;58;43;43
58;35;91;49;59
60;59;22;99;3
30;95;37;68;15
77;19;20;41;41
30;65;67;23;23
91;80;75;66;58
76;5;61;13;3
48;53;34;37;62
23;72;68;84;74
74;51;70;55;14
19;54;17;81;32
19;55;97;26;65
21;69;99;84;84
85;9;35;20;20
36;26;17;51;2
64;66;53;40;73
22;85;62;43;24
94;74;12;61;77
77;3;14;22;37
14;3;9;33;33
11;87;74;66;59
28;30;62;9;9
81;94;61;67;11
37;38;42;32;62
46;73;67;81;12
84;56;68;26;26
90;39;75;32;32
97;37;24;2;2
58;87;73;42;42
69;14;76;81;88
8;40;63;52;50
81;2;59;54;53
5;80;29;84;69
60;23;97;33;33
83;67;87;15;54
79;93;47;40;94
53;51;3;88;78
25;1;80;64;3
13;57;2;86;8
52;69;10;26;26
95;44;92;5;5
60;5;55;86;67
47;22;38;11;11
25;14;95;30;30
74;59;20;27;89
24;28;22;42;42
90;99;8;60;47
62;44;6;56;31
53;73;4;58;15
62;41;47;78;78
61;30;84;42;69
80;69;70;73;26
18;7;70;23;57
7;97;84;38;86
30;21;99;17;17
34;80;86;74;8
14;26;54;55;78
35;94;43;50;50
53;85;84;16;65
43;26;92;51;64
98;88;49;35;74
54;76;60;6;89
60;4;37;11;11
69;12;57;76;89
79;91;58;43;43
3;81;90;13;13
93;81;23;76;75
97;73;16;42;42
17;87;31;76;60
40;63;13;69;61
86;11;68;62;97
27;99;59;75;93
78;27;54;30;7
91;65;6;62;67
50;85;62;7;91
2;87;66;37;75
61;44;29;24;28
83;25;99;95;98
72;45;10;55;76
90;76;66;69;22
86;83;24;57;89
7;78;64;79;30
48;62;74;54;8
49;53;71;88;69
98;4;73;41;90
83;19;47;85;78
96;23;24;99;99
74;32;96;92;90
62;30;76;79;5
57;9;47;79;72
59;32;83;25;25
68;20;42;22;22
51;4;30;12;12
45;51;66;67;67
68;83;13;49;75
38;5;65;80;67
75;11;88;40;40
44;36;37;60;11
68;57;17;36;46
23;67;68;72;55
65;90;23;98;87
86;25;16;31;31
45;30;40;12;44
76;82;24;63;73
1;8;2;14;14
9;53;20;2;79
12;30;19;29;29
63;60;52;56;56
62;5;86;51;69
59;20;64;77;80
35;42;49;62;62
77;29;71;91;91
17;78;16;60;96
41;64;83;53;46
40;60;39;41;41
38;11;57;21;3
5;66;87;65;53
92;75;77;6;29
87;48;74;1;1
69;7;96;91;26
83;26;81;18;18
7;50;83;79;99
10;77;30;71;31
82;48;58;4;66
9;98;56;43;43
70;85;10;91;78
18;49;93;65;65
25;1;63;83;83
90;6;72;87;87
44;92;56;35;84
39;58;42;59;31
76;48;56;23;23
85;84;69;44;44
59;55;25;68;14
10;38;49;21;21
13;4;7;15;78
28;95;14;31;34
62;86;11;74;58
11;76;89;40;84
87;39;9;78;75
60;6;31;23;99
31;68;92;47;47
87;41;73;22;15
56;97;2;44;44
86;63;68;80;80
55;66;37;4;72
30;9;49;59;60
37;33;51;89;80
30;78;83;97;99
35;67;15;25;25
25;23;73;66;66
1;47;85;45;80
66;5;57;52;33
68;98;81;73;13
19;69;9;2;2
78;30;81;3;60
51;46;55;7;7
56;52;40;44;44
75;99;30;67;88
6;83;92;31;97
17;11;72;81;63
88;8;45;69;93
69;86;68;61;61
1;89;72;55;53
91;92;67;36;5
82;45;85;13;69
16;89;97;46;46
91;82;94;67;26
89;90;19;31;31
52;97;44;48;48
68;81;99;63;7
69;71;58;7;7
85;3;57;6;26
61;6;27;80;72
54;2;63;33;73
55;3;25;8;52
68;93;60;52;43
15;67;65;2;58
2;79;73;12;12
57;67;38;13;95
1;18;70;49;49
69;29;33;63;63
5;48;60;15;44
51;79;63;58;37
4;72;86;88;55
33;68;35;96;91
94;37;1;85;68
52;72;85;68;44
50;66;48;54;10
41;76;21;30;30
7;82;87;45;45
86;58;12;14;14
1;91;65;48;71
48;4;61;59;23
26;96;75;59;79
76;98;70;58;29
2;3;43;77;77
20;95;17;83;83
36;97;84;53;3
90;21;41;46;26
50;64;45;61;26
23;45;22;28;28
50;46;60;89;89
18;75;83;4;81
85;64;51;11;77
84;87;23;20;20
77;38;11;71;82
91;49;93;98;98
71;14;67;72;34
62;44;23;38;41
25;63;84;51;51
47;9;94;89;89
82;27;64;83;41
42;55;8;72;72
19;89;14;66;40
50;3;39;21;46
79;81;8;35;35
74;90;39;3;73
65;57;78;11;89
33;2;29;48;38
78;18;75;9;9
56;93;83;57;36
69;72;18;62;49
66;26;13;40;40
86;99;37;79;79
30;74;6;28;27
61;23;17;21;21
83;66;47;40;62
65;57;32;26;26
58;60;70;1;93
98;8;93;88;88
50;53;7;19;54
57;1;64;72;96
23;50;94;40;40
83;4;93;91;20
55;56;36;63;51
7;54;62;93;84
88;5;60;86;86
98;20;47;95;94
52;77;58;30;39
39;95;37;25;25
98;11;92;72;54
40;59;34;91;43
28;26;34;37;7
63;69;38;5;80
43;3;60;95;93
19;54;64;86;86
64;65;28;23;71
73;68;49;29;29
15;52;47;2;46
31;49;38;24;21
48;71;47;79;79
72;83;16;57;69
84;82;55;99;99
73;55;65;3;3
99;81;7;39;85
71;32;75;63;79
98;99;18;50;86
4;32;97;85;85
96;8;45;69;62
98;50;86;12;84
18;66;73;74;74
67;88;95;71;18
54;91;61;5;77
42;56;88;92;1
19;45;71;66;1
8;28;89;34;83
85;13;28;43;43
25;45;41;7;38
77;74;62;70;26
58;42;83;55;49
99;70;56;11;94
65;9;64;33;72
43;46;48;3;44
88;85;2;79;16
37;93;79;80;5
75;61;3;50;90
43;86;44;77;77
84;2;33;78;78
93;20;66;83;77
87;76;17;99;69
33;74;99;62;2
67;61;49;11;46
12;77;40;69;81
79;25;70;73;1
84;78;91;68;24
71;47;58;10;40
8;34;43;31;46
83;66;28;85;77
31;1;46;45;60
47;9;62;79;85
68;88;64;67;28
48;77;43;53;89
33;21;92;44;44
8;87;4;69;69
54;44;90;2;92
31;89;86;5;98
58;2;63;13;59
84;86;21;78;60
59;41;72;68;12
93;80;23;67;62
13;5;1;7;63
58;94;74;62;3
53;43;70;97;97
11;59;95;73;80
40;31;39;11;11
41;1;36;37;56
79;54;62;34;49
25;13;24;27;4
66;3;16;75;89
51;73;57;69;6
89;37;12;78;87
29;48;22;85;55
49;90;79;32;32
98;5;36;54;54
65;87;17;71;72
6;43;57;72;80
22;70;74;99;98
27;61;86;57;35
79;27;9;59;60
69;82;43;70;9
14;11;43;53;53
53;41;94;10;36
58;71;73;24;77
73;67;30;87;11
59;64;43;6;77
41;73;50;36;36
51;18;48;24;24
2;58;89;65;65
49;19;61;70;70
4;40;35;23;45
62;30;63;59;59
94;76;82;30;90
68;49;45;58;58
15;16;76;35;35
46;13;53;60;47
85;61;14;40;21
12;87;71;47;47
43;66;4;58;39
14;49;54;35;55
71;47;1;82;99
2;33;95;8;8
85;54;4;63;97
54;34;87;7;7
81;43;70;1;96
40;31;58;67;87
20;96;16;62;62
11;30;25;26;1
57;80;16;74;74
18;50;74;69;65
93;31;55;19;19
30;60;1;12;35
54;15;98;79;93
60;79;96;19;91
22;68;49;67;64
87;42;77;94;9
50;53;18;52;7
7;51;23;82;82
87;53;29;18;18
93;59;92;91;91
71;69;44;2;33
3;26;54;64;64
5;20;37;43;43
29;30;71;17;75
14;6;81;59;4
70;36;3;39;39
3;13;98;84;84
22;1;76;96;96
12;98;84;40;40
83;80;52;33;72
95;36;11;20;46
88;10;84;96;96
29;43;80;72;72
72;32;47;49;65
63;3;39;61;32
15;67;51;21;21
70;91;12;79;57
89;53;16;78;50
63;5;25;58;53
74;25;81;59;59
99;97;45;42;73
9;43;92;75;96
83;36;22;65;65
79;57;16;63;99
83;40;58;64;64
77;75;39;7;54
3;73;91;33;82
84;27;90;40;46
19;32;73;15;15
8;76;39;66;63
10;82;69;68;78
17;86;7;50;31
6;53;59;87;9
49;84;19;2;2
72;67;85;26;83
58;3;11;1;95
45;37;82;22;31
72;9;55;83;96
39;77;46;19;19
21;78;40;60;60
89;93;94;88;88
1;36;46;42;16
19;94;8;20;92
3;26;63;59;59
83;48;67;3;3
22;93;26;55;86
61;38;73;98;98
51;4;54;92;87
31;29;86;88;15
90;31;19;11;99
56;9;76;62;88
77;90;43;20;20
82;5;33;84;63
69;26;75;70;81
35;74;41;13;7
79;65;47;54;4
60;15;48;61;44
92;61;91;36;36
52;94;79;54;54
30;40;2;31;23
23;42;13;97;56
26;96;8;38;38
3;4;32;65;21
36;50;5;54;32
20;50;19;58;49
83;73;6;78;78
74;7;48;92;99
70;1;93;47;10
2;63;39;78;58
80;96;11;40;40
88;38;57;39;79
66;73;40;28;28
85;64;42;53;53
20;34;29;56;82
7;44;41;35;26
42;70;19;56;56
40;92;86;56;57
54;29;2;77;27
29;82;48;7;7
5;32;77;57;78
98;71;25;15;15
93;61;24;26;20
7;71;68;25;75
90;92;24;62;98
26;1;38;24;28
64;68;18;95;94
35;94;66;96;55
51;58;56;81;81
6;41;51;74;74
3;98;73;67;62
86;5;92;55;53
19;82;80;52;88
23;77;99;9;42
93;34;6;54;13
40;10;83;72;74
67;26;74;59;56
70;84;60;53;53
6;50;69;39;73
75;57;3;93;60
2;32;75;56;66
81;31;68;60;72
4;69;96;82;82
94;92;58;20;78
12;14;41;93;93
75;70;72;40;16
62;65;82;47;47
86;82;74;80;32
75;2;82;41;97
51;68;19;65;65
91;54;80;13;74
85;71;17;64;64
74;49;51;86;1
92;95;24;75;71
5;82;2;48;4
19;17;80;39;38
44;88;5;75;67
18;31;57;11;96
41;52;8;61;45
89;39;90;54;54
19;20;98;91;91
93;34;85;5;77
90;73;76;17;65
25;3;60;61;43
57;75;70;63;63
80;39;93;46;7
84;86;70;26;26
68;65;53;91;98
57;89;13;62;91
91;40;37;22;22
70;24;69;8;63
70;68;58;33;33
75;57;4;35;66
41;10;28;37;43
3;83;90;51;52
1;90;18;86;96
36;97;87;39;39
35;37;15;25;67
73;64;84;67;18
70;42;18;3;62
47;35;32;52;5
92;57;53;35;35
67;66;41;82;5
28;94;9;87;91
32;44;57;43;43
84;56;76;87;66
75;27;58;14;26
93;75;96;72;72
15;13;5;85;85
96;63;16;80;80
81;70;30;13;13
78;79;53;7;5
70;39;68;17;67
54;20;5;76;11
78;93;16;14;14
75;6;86;51;51
52;28;46;5;58
57;90;46;20;45
41;81;45;91;91
98;11;79;43;99
73;63;93;65;5
85;87;49;19;78
40;85;75;5;95
50;73;2;91;93
52;98;13;61;61
18;33;45;4;92
5;71;70;97;97
27;99;59;17;17
77;4;81;15;15
88;39;27;42;42
13;47;49;46;58
81;24;83;7;7
18;28;2;76;13
18;68;73;71;88
59;1;91;85;55
49;17;18;13;85
15;78;29;50;50
28;29;88;15;15
31;24;1;35;17
24;47;45;51;7
56;55;47;82;3
69;63;67;86;86
46;88;40;90;14
55;21;87;78;78
71;23;69;14;14
7;25;12;76;41
67;98;3;87;22
22;11;48;79;79
84;40;14;13;65
65;23;15;92;54
29;12;48;2;2
65;11;13;92;92
76;6;91;4;17
1;74;65;39;88
56;59;83;51;73
77;70;95;51;51
71;58;49;54;74
4;28;17;44;82
71;86;28;83;48
62;81;40;10;10
37;26;74;69;69
84;70;26;54;54
8;88;74;57;19
75;89;24;6;6
37;6;48;53;63
80;34;76;86;84
21;14;30;58;74
31;35;3;90;75
3;2;72;34;34
25;66;65;56;7
90;64;94;70;15
56;87;74;66;11
20;37;51;6;24
97;80;99;51;15
77;21;33;34;34
36;84;6;98;40
32;70;44;1;66
35;75;42;62;74
20;33;35;36;36
15;4;78;77;72
46;72;63;59;75
12;74;65;22;22
80;76;2;38;95
78;35;49;4;72
15;49;56;52;41
